review_id,text,business_category,aspect,sentiment,star_rating
2317,المكان كويس الناس الشغاله فيه ذوق الي حد ما بس جوده الاكل صعبه جدا طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الامراض بتيجي من كده ارجوكم اتقوا الله في الناس امي كنت مواعداها ناكل اكله حلوه يحصل فينا كده ! بجد مضايقه,مطعم مأكولات سورية,food,negative,1
2317,المكان كويس الناس الشغاله فيه ذوق الي حد ما بس جوده الاكل صعبه جدا طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الامراض بتيجي من كده ارجوكم اتقوا الله في الناس امي كنت مواعداها ناكل اكله حلوه يحصل فينا كده ! بجد مضايقه,مطعم مأكولات سورية,delivery,negative,1
2317,المكان كويس الناس الشغاله فيه ذوق الي حد ما بس جوده الاكل صعبه جدا طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الامراض بتيجي من كده ارجوكم اتقوا الله في الناس امي كنت مواعداها ناكل اكله حلوه يحصل فينا كده ! بجد مضايقه,مطعم مأكولات سورية,ambiance,negative,1
413,الاكل ممتاز زي باقي الفروع .. اابيتزا و المعجنات كلها عموما خطيره خطيره المنقوشه قشطه و عسل بتعملي دماغ و بتعلي الموود وجنبه النص فرخه مسحب اكثر اكثر مارائعه و مش هتقدر تكملها و يعتبر بتاكل اكتر من صنف فيها فتشبعك نفسيا كمان المكان ممكن مشكلته ان الصاله صغيره جدا,مطعم مأكولات سورية,food,positive,5
413,الاكل ممتاز زي باقي الفروع .. اابيتزا و المعجنات كلها عموما خطيره خطيره المنقوشه قشطه و عسل بتعملي دماغ و بتعلي الموود وجنبه النص فرخه مسحب اكثر اكثر مارائعه و مش هتقدر تكملها و يعتبر بتاكل اكتر من صنف فيها فتشبعك نفسيا كمان المكان ممكن مشكلته ان الصاله صغيره جدا,مطعم مأكولات سورية,ambiance,positive,5
8480,لايستحق تحميله لايعمل وفاشل بكل المقاييس,real_estate,general,negative,1
8590,شكرا,real_estate,general,positive,5
7397,التطبيق جميل وبتعامل معاكم بقالي سنتين لكن لسه فيه مشكلة تفاوت الاسعار علي نفس المنتج واللي ممكن يوصل لاكثر من الضعف غير التجار للاسف معظمهم بيغالوا في الاسعار اوي الا من رحم ربي وانتوا محتاجين تعملوا عروض وخصومات علي تقسيط الدفع بحيث يشمل جمع البنوك والتطبيقات خدمة العملاء ممتازة,ecommerce,service,neutral,3
7397,التطبيق جميل وبتعامل معاكم بقالي سنتين لكن لسه فيه مشكلة تفاوت الاسعار علي نفس المنتج واللي ممكن يوصل لاكثر من الضعف غير التجار للاسف معظمهم بيغالوا في الاسعار اوي الا من رحم ربي وانتوا محتاجين تعملوا عروض وخصومات علي تقسيط الدفع بحيث يشمل جمع البنوك والتطبيقات خدمة العملاء ممتازة,ecommerce,price,neutral,3
7397,التطبيق جميل وبتعامل معاكم بقالي سنتين لكن لسه فيه مشكلة تفاوت الاسعار علي نفس المنتج واللي ممكن يوصل لاكثر من الضعف غير التجار للاسف معظمهم بيغالوا في الاسعار اوي الا من رحم ربي وانتوا محتاجين تعملوا عروض وخصومات علي تقسيط الدفع بحيث يشمل جمع البنوك والتطبيقات خدمة العملاء ممتازة,ecommerce,delivery,neutral,3
7397,التطبيق جميل وبتعامل معاكم بقالي سنتين لكن لسه فيه مشكلة تفاوت الاسعار علي نفس المنتج واللي ممكن يوصل لاكثر من الضعف غير التجار للاسف معظمهم بيغالوا في الاسعار اوي الا من رحم ربي وانتوا محتاجين تعملوا عروض وخصومات علي تقسيط الدفع بحيث يشمل جمع البنوك والتطبيقات خدمة العملاء ممتازة,ecommerce,app_experience,neutral,3
5821,بصراحة مطعم زي الفل وخدمة فوق الممتاز شكرا كافيه زيوس واخص كمان مطعم طلعة سمك احلي واجمد سمك في الجمهورية,كافيه,food,positive,5
5821,بصراحة مطعم زي الفل وخدمة فوق الممتاز شكرا كافيه زيوس واخص كمان مطعم طلعة سمك احلي واجمد سمك في الجمهورية,كافيه,service,positive,5
879,احلي اكل صراحة في المطعم والخدمة ممتازة مع ا/حسام,مطعم مأكولات لبنانية,food,positive,5
879,احلي اكل صراحة في المطعم والخدمة ممتازة مع ا/حسام,مطعم مأكولات لبنانية,service,positive,5
680,جدا رائع والتعامل راقي جدا وحبايب والله,مطعم,service,positive,5
3831,الاكل جميل جدا افضل محل بيعمل طرب وكفته الناس ذوق جدا ومعاملتهم محترمه جدا بالنسبه للاسعار كويسه اوي المكان فقط ضيق شويه لكن غير كدا فعلا المكان مريح ومحترم جدا,مطعم مأكولات مشوية,food,positive,5
3831,الاكل جميل جدا افضل محل بيعمل طرب وكفته الناس ذوق جدا ومعاملتهم محترمه جدا بالنسبه للاسعار كويسه اوي المكان فقط ضيق شويه لكن غير كدا فعلا المكان مريح ومحترم جدا,مطعم مأكولات مشوية,service,positive,5
3831,الاكل جميل جدا افضل محل بيعمل طرب وكفته الناس ذوق جدا ومعاملتهم محترمه جدا بالنسبه للاسعار كويسه اوي المكان فقط ضيق شويه لكن غير كدا فعلا المكان مريح ومحترم جدا,مطعم مأكولات مشوية,price,positive,5
3831,الاكل جميل جدا افضل محل بيعمل طرب وكفته الناس ذوق جدا ومعاملتهم محترمه جدا بالنسبه للاسعار كويسه اوي المكان فقط ضيق شويه لكن غير كدا فعلا المكان مريح ومحترم جدا,مطعم مأكولات مشوية,ambiance,positive,5
3367,زفت وحشششش جدا .. جبنا كباب وكفتة اتاخرو تقريبا ساعة والاكل نزل بارد جدا وطعمه وحش بايت او متسخن معرفش وطلبنا رقاق برضو كان سيء الاكل لا طعم ولا جودة اسوا مطعم بجددد,مطعم أطباق اللحوم,food,negative,1
3367,زفت وحشششش جدا .. جبنا كباب وكفتة اتاخرو تقريبا ساعة والاكل نزل بارد جدا وطعمه وحش بايت او متسخن معرفش وطلبنا رقاق برضو كان سيء الاكل لا طعم ولا جودة اسوا مطعم بجددد,مطعم أطباق اللحوم,delivery,negative,1
3367,زفت وحشششش جدا .. جبنا كباب وكفتة اتاخرو تقريبا ساعة والاكل نزل بارد جدا وطعمه وحش بايت او متسخن معرفش وطلبنا رقاق برضو كان سيء الاكل لا طعم ولا جودة اسوا مطعم بجددد,مطعم أطباق اللحوم,ambiance,negative,1
654,مطعم جمييل جدا والخدمة ممتازه,مطعم عائلي,food,positive,5
654,مطعم جمييل جدا والخدمة ممتازه,مطعم عائلي,service,positive,5
444,تجربة الفطور في رمضان .. متوسط جودة الاكل + والخدمة. حمام محشي + ربع محاشي مشكل + شوربة لسانة العصفور + مشروب بـ 300-400 جنيه تقريبا,مطعم مأكولات مصرية,food,neutral,3
